Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
12/09/2017,John Frieda_UK_Zenith,GBP,,145185,167,"1039,1382446590747","578,96640147742594"
12/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,13690,242,"229,46719828537883","158,97494194089927"
12/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,59395,664,"833,07364431942475","575,98375296371915"
12/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,14567,154,"177,38146811209533","160,23420672087361"
12/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_WL Vito_Floor: £16_ImproveDigital_TheTradeDesk_Mercedes Vito_UK_Skin,37750,528,"866,35382810889962","601,89206696256"
12/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1270706,1183,"5599,5180920983318","3385,7520972399074"
13/09/2017,John Frieda_UK_Zenith,GBP,PMP_Hearst__Women_Floor_AdX_TTD_John Frieda_UK_970x250,2,0,"1,523521843E-05",0
13/09/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,2345,22,"64,290175247919096","44,901350617884578"
13/09/2017,John Frieda_UK_Zenith,GBP,PMP_TimeInc__ROS_Floor_AdX_TTD_John Frieda_UK_970x250,0,1,0,0
13/09/2017,John Frieda_UK_Zenith,GBP,,11046,9,"143,06466626528856","86,256616380805925"
13/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,11632,241,"191,85597636435748","132,90780451697521"
13/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,53027,524,"739,05849629512701","510,99844426221144"
13/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,14928,164,"181,45417588112581","163,92619152287453"
13/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_WL Vito_Floor: £16_ImproveDigital_TheTradeDesk_Mercedes Vito_UK_Skin,34416,503,"782,73978838019942","543,80191307098976"
13/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1251023,1101,"5606,3691376107724","3407,0821378260568"
13/09/2017,Omega Pharma_UK_Zenith,GBP,,0,2,0,0
14/09/2017,John Frieda_UK_Zenith,GBP,PMP_Bauer__Women_Floor_Rubicon_TTD_AODWide_UK_970x250,2,0,"0,000124764753042",0
14/09/2017,John Frieda_UK_Zenith,GBP,PMP_Sublime Skinz_ROS_Floor 20_Improve Digital_TheTradeDesk_John Frieda_Sheer Blonde_UK_Standard,220,3,"6,050703714232029","4,225934069625685"
14/09/2017,John Frieda_UK_Zenith,GBP,,3,0,"0,006753713079123",0
14/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,73520,1708,"1391,2440954582047","973,4776576678074"
14/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,8400,201,"140,85048181947716","97,585314294806739"
14/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,37851,376,"605,44409024361448","419,25952911969415"
14/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,30609,365,"372,87186643412995","336,84109945358698"
14/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_WL Vito_Floor: £16_ImproveDigital_TheTradeDesk_Mercedes Vito_UK_Skin,28907,361,"661,02639966056322","459,24255552375112"
14/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,52772,30,"203,41514926072782","115,55536617915811"
14/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1666359,1413,"6972,5932520967333","4407,1108467661299"
15/09/2017,John Frieda_UK_Zenith,GBP,,1,1,"0,002813086107687",0
15/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,81162,2200,"1532,9443702639829","1072,6326658252646"
15/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,9059,213,"150,25350237966922","104,10291183528929"
15/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,31370,325,"491,64579258027881","340,43126980160198"
15/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,39933,466,"485,76332250799447","438,8817883643728"
15/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_WL Vito_Floor: £16_ImproveDigital_TheTradeDesk_Mercedes Vito_UK_Skin,22088,269,"498,16230348617855","346,09408858113408"
15/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,45486,38,"177,06503894926245","101,15022824590526"
15/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1760978,1573,"7364,6492405967804","4669,7255168827027"
16/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,78649,1980,"1478,7160765581244","1034,6921112018705"
16/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,4132,126,"68,224059454130224","47,273463334582992"
16/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,21765,297,"337,13500216027672","233,44890921198249"
16/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,27463,356,"333,90253335236754","301,72117454064801"
16/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_WL Vito_Floor: £16_ImproveDigital_TheTradeDesk_Mercedes Vito_UK_Skin,9183,134,"204,21732110432799","141,8782736579428"
16/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,26358,20,"102,08715990665549","58,412576971163896"
16/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1727586,1660,"7220,5673126957431","4593,3033544171886"
17/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,80190,2221,"1507,801503101805","1055,0441888501499"
17/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,5944,135,"99,632237090167247","69,047704835751766"
17/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,28160,345,"431,94822369437495","299,07178649577998"
17/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,33327,398,"405,68597323397776","366,59348247676555"
17/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_WL Vito_Floor: £16_ImproveDigital_TheTradeDesk_Mercedes Vito_UK_Skin,11442,176,"254,36317112372313","176,7166830219912"
17/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,46208,39,"170,57937543572534","96,2589277283172"
17/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1740524,1675,"7340,5010827334148","4666,8391416399142"
18/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,80443,2708,"1509,316875695088","1056,1035151058923"
18/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,11161,239,"183,83800446418842","127,38148816634067"
18/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,66318,876,"898,94229287283673","621,50452955956058"
18/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,62902,814,"765,69834571930087","691,91242354088753"
18/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_WL Vito_Floor: £16_ImproveDigital_TheTradeDesk_Mercedes Vito_UK_Skin,229,4,"5,090820327506782","3,5368047904244"
18/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,65659,45,"238,50559994652741","133,76770091986708"
18/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1584620,1274,"6610,9039916434384","4207,5235003216172"
19/09/2017,John Frieda_UK_Zenith,GBP,,0,2,0,0
19/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,79768,2100,"1498,2879858998336","1048,3841919457211"
19/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,9376,216,"156,82696862662718","108,67543754755376"
19/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,60543,827,"826,32022392289563","571,29854903810906"
19/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,49904,632,"607,5098916295203","548,9317369984769"
19/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,170121,140,"724,44203310313561","412,47468082169536"
19/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1854085,1842,"8759,2466057654128","4938,8873839555828"
20/09/2017,John Frieda_UK_Zenith,GBP,,0,1,0,0
20/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,78922,1623,"1485,4183500065148","1039,3800736326376"
20/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,7316,172,"131,88051666682996","91,455934997359882"
20/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,49561,583,"675,70443685118225","467,16411625849984"
20/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,46216,532,"562,5009254277661","508,2639790226382"
20/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,56832,62,"234,90856149590535","133,83720031709148"
20/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1962264,1988,"9463,833928887372","5158,7482047952251"
21/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,79671,1906,"1505,797180849331","1053,6409450290939"
21/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,4712,102,"83,8437445629665","58,135899012242745"
21/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,35304,482,"482,32855942943897","333,4736573813419"
21/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,27095,279,"329,84585083880931","298,0392736112153"
21/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,41115,43,"149,99798498782783","84,39971935706212"
21/09/2017,Mercedes-Benz_UK_Zenith,GBP,,2252753,2540,"11170,192466651437","6316,690444454969"
22/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,22860,404,"506,03766215718137","461,16429424628049"
22/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,80106,2091,"1503,6434688304634","1052,1335465619911"
22/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,6333,132,"116,9635275637806","81,133466178866923"
22/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,32360,419,"438,75144580639548","303,33954234045818"
22/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,44713,519,"544,2808226044176","491,82820008907112"
22/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,36675,29,"143,60629806734323","81,87880837165876"
22/09/2017,Mercedes-Benz_UK_Zenith,GBP,,2350688,2857,"11128,261085399189","6087,3383971089531"
23/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,38466,620,"855,31442841447523","779,46597155877968"
23/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,79642,2266,"1499,5591650596413","1049,2746140222231"
23/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,3392,98,"60,772532127037442","42,141593527836145"
23/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,21300,279,"290,33039381477115","200,72457921224215"
23/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,19676,242,"239,65022820126207","216,54298734487826"
23/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,47102,22,"172,86850633006005","96,8727583060182"
23/09/2017,Mercedes-Benz_UK_Zenith,GBP,,2272241,2816,"10932,728498612562","5977,2908736780187"
24/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,34207,482,"759,73848755153833","692,36368731738056"
24/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,79749,2090,"1499,4522785739569","1049,1991034018764"
24/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,3719,89,"65,537829350502786","45,438672267352891"
24/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,24025,362,"327,84102507832944","226,66037291016682"
24/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,21290,256,"259,18114051996476","234,18877506550265"
24/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,48395,22,"184,37294189672418","104,3266819317228"
24/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1864748,1889,"8360,6867924119773","5172,321524321335"
25/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,43719,537,"970,05238777237164","884,02418671089523"
25/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,79946,2106,"1501,941253813717","1050,9402207120118"
25/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,5054,99,"86,488497286324949","59,946787426650091"
25/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,29857,353,"405,33915720562789","280,2213549664746"
25/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,22178,232,"269,99483766670852","243,9589381592415"
25/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,54366,32,"202,46513740555201","114,08213749740632"
25/09/2017,Mercedes-Benz_UK_Zenith,GBP,,1912225,1583,"8451,2823089298804","5226,8876427886259"
26/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,19573,227,"433,89547570834675","395,41361797484229"
26/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,28962,751,"543,40991494286115","380,23502223381253"
26/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,3065,41,"55,712303609132508","38,637045634895939"
26/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,19610,250,"266,61373573049694","184,31613314682015"
26/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,31966,166,"389,16673724787933","351,63226941358735"
26/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,95142,96,"393,42949801627845","227,36670394103864"
26/09/2017,Mercedes-Benz_UK_Zenith,GBP,,2085772,2081,"9520,9650571169045","5489,9467968118951"
27/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,14593,190,"323,35571781207145","294,67688064649445"
27/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,8518,33,"159,68876201353932","111,73742145138081"
27/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,1543,17,"27,137971870380393","18,814441111103533"
27/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,14364,160,"195,65985761514082","135,26630809485773"
27/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,29210,177,"355,61050521005775","321,31045957214337"
27/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,197372,224,"850,74958061270367","495,66464110264552"
27/09/2017,Mercedes-Benz_UK_Zenith,GBP,,3124094,3283,"13545,163724463374","8287,0622652744045"
28/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,50924,797,"1134,8626384633219","1034,2109398765053"
28/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,129490,2967,"2441,2411606531401","1708,1853601106154"
28/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,2172,51,"37,715571154739818","26,143123536735298"
28/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,16730,207,"229,18119357856508","158,44141757189642"
28/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,15963,187,"194,39349962889696","175,63409602447358"
28/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,152989,167,"635,97265517286811","367,42418402296112"
28/09/2017,Mercedes-Benz_UK_Zenith,GBP,,3775816,5520,"17593,612809568765","9956,3284766771572"
29/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,78870,1350,"1749,5741192803309","1594,4012100124043"
29/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,82917,1625,"1558,8903841042864","1090,7872315772396"
29/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,1743,28,"30,709576735139845","21,290651669218414"
29/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,18114,223,"247,17037040895852","170,87788327101431"
29/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,12227,110,"148,83537033567014","134,47718145416401"
29/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,65731,67,"222,40043279111084","123,0940363250532"
29/09/2017,Mercedes-Benz_UK_Zenith,GBP,,3730490,5070,"18051,698124127992","10554,081244785716"
30/09/2017,Entertainment One_UK_Zenith ,GBP,PMP_Sublime Skinz_The Walking Dead Season 7 DVD_Appnexus_Floor £20,1106,22,"24,472948068736379","22,302282936549066"
30/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_Mozoo_Multi_Floor £13_AppNexus_TTD_Mercedes_UK_NCO Q3_Interstitial 320x480,2,0,"0,037514649324683","0,026249724572677"
30/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_Mercedes Verticals_Floor: £14_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin,1295,27,"23,078283385348525","16,001258814279119"
30/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_NEW,13587,208,"186,36009762189397","128,84100377132632"
30/09/2017,Mercedes-Benz_UK_Zenith,GBP,PMP_SublimeSkinz_ROS_Floor: £10_ImproveDigital_TheTradeDesk_Mercedes_UK_Skin_New C-Class Skin June,13245,172,"161,25588312376743","145,69511000118279"
30/09/2017,Mercedes-Benz_UK_Zenith,GBP,Publicis Inventory Exchange,148498,197,"648,12578384955529","378,34704818524768"
30/09/2017,Mercedes-Benz_UK_Zenith,GBP,,2430732,3638,"13741,062605881043","7270,5522335230792"
